"ID","data.city","data.id","data.devices","data.functionality","data.latitude","data.longitude","data.streetAddress","data.storeType","data.zip"
"IDs_V2_6351-9765","Nijmegen","6538001","list(deviceState = c(""Unavailable"", ""Available""), audioGuidance = c(TRUE, TRUE), city = c(""Nijmegen"", ""Nijmegen""), depositStatus = c(TRUE, TRUE), functionality = c(""Geld storten en opnemen"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE), id = c(""810292"", ""810293""), latitude = c(51.82369, 51.82369), location = c(""6538001"", ""6538001""), longitude = c(5.79784, 5.79784), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", 
    ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Zwanenveld 90-94"", ""Zwanenveld 90-94""), withdrawableDenominations = list(""none"", ""none""), zip = c(""6538SC"", ""6538SC""))","Geld storten en opnemen",51.82369,5.79784,"Zwanenveld 90-94","n/a","6538SC"
"IDs_V2_6351-9765","Nijmegen","6538002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911901"", latitude = 51.823389, location = ""6538002"", longitude = 5.798751, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""12:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Zwanenveld 5505"", withdrawableDenominations = list(
    ""none""), zip = ""6538TZ"")","Geldautomaat",51.823389,5.798751,"Zwanenveld 5505","albertheijn","6538TZ"
"IDs_V2_6351-9765","Nijmegen","6538003","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911902"", latitude = 51.822984, location = ""6538003"", longitude = 5.793369, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Zwanenveld 8406"", withdrawableDenominations = list(
    ""EUR5""), zip = ""6538TL"")","Geldautomaat",51.822984,5.793369,"Zwanenveld 8406","n/a","6538TL"
"IDs_V2_6351-9765","Nijmegen","6538005","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""913958"", latitude = 51.809005, location = ""6538005"", longitude = 5.807247, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Malvert 7001"", withdrawableDenominations = list(
    ""none""), zip = ""6538DP"")","Geldautomaat",51.809005,5.807247,"Malvert 7001","n/a","6538DP"
"IDs_V2_6351-9765","Nijmegen","6538008","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nijmegen"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811614"", latitude = 51.823669, location = ""6538008"", longitude = 5.797653, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Zwanenveld 9095"", 
    withdrawableDenominations = list(""none""), zip = ""6538SG"")","Geld storten en opnemen",51.823669,5.797653,"Zwanenveld 9095","primera","6538SG"
"IDs_V2_6351-9765","Nijmegen","6542002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nijmegen"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811454"", latitude = 51.841468, location = ""6542002"", longitude = 5.840738, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""00:00-00:00""), th = list(""08:00-18:00""), fr = list(""08:00-18:00""), we = list(""08:00-18:00""), sa = list(""08:00-17:00"")), storeType = ""bruna"", streetAddress = ""Fuchsiastraat 22"", withdrawableDenominations = list(
    ""none""), zip = ""6542NX"")","Geld storten en opnemen",51.841468,5.840738,"Fuchsiastraat 22","bruna","6542NX"
"IDs_V2_6351-9765","Nijmegen","6542003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912783"", latitude = 51.840636, location = ""6542003"", longitude = 5.839742, openingHours = list(tu = list(""08:00-22:00""), mo = list(""08:00-22:00""), su = list(""12:00-22:00""), th = list(""08:00-22:00""), fr = list(""08:00-22:00""), we = list(""08:00-22:00""), sa = list(""08:00-22:00"")), storeType = ""albertheijn"", streetAddress = ""Molenweg 11"", withdrawableDenominations = list(
    ""none""), zip = ""6542PP"")","Geldautomaat",51.840636,5.839742,"Molenweg 11","albertheijn","6542PP"
"IDs_V2_6351-9765","Nijmegen","6542004","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912784"", latitude = 51.84142, location = ""6542004"", longitude = 5.84071, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Fuchsiastraat 14"", withdrawableDenominations = list(
    ""none""), zip = ""6542NX"")","Geldautomaat",51.84142,5.84071,"Fuchsiastraat 14","n/a","6542NX"
"IDs_V2_6351-9765","Nijmegen","6544001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910967"", latitude = 51.830464, location = ""6544001"", longitude = 5.813569, openingHours = list(tu = list(c(""00:00-01:59"", ""07:00-23:59"")), mo = list(c(""00:00-01:59"", ""07:00-23:59"")), su = list(c(""00:00-01:59"", ""07:00-23:59"")), th = list(c(""00:00-01:59"", ""07:00-23:59"")), fr = list(c(""00:00-01:59"", ""07:00-23:59"")), we = list(c(""00:00-01:59"", ""07:00-23:59""
)), sa = list(c(""00:00-01:59"", ""07:00-23:59""))), storeType = ""n/a"", streetAddress = ""Symfoniestraat 178"", withdrawableDenominations = list(""EUR5""), zip = ""6544TN"")","Geldautomaat",51.830464,5.813569,"Symfoniestraat 178","n/a","6544TN"
"IDs_V2_6351-9765","Nijmegen","6546001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Nijmegen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910987"", latitude = 51.832092, location = ""6546001"", longitude = 5.779984, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Leuvensbroek 1036B"", withdrawableDenominations = list(
    ""none""), zip = ""6546XB"")","Geldautomaat",51.832092,5.779984,"Leuvensbroek 1036B","n/a","6546XB"
"IDs_V2_6351-9765","Weurt","6551001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Weurt"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920048"", latitude = 51.855846, location = ""6551001"", longitude = 5.81394, openingHours = list(tu = list(""08:00-19:00""), mo = list(""08:00-19:00""), su = list(""12:00-17:00""), th = list(""08:00-19:00""), fr = list(""08:00-19:00""), we = list(""08:00-19:00""), sa = list(""08:00-18:00"")), storeType = ""n/a"", streetAddress = ""Laan 1945 22"", withdrawableDenominations = list(
    ""none""), zip = ""6551CZ"")","Geldautomaat",51.855846,5.81394,"Laan 1945 22","n/a","6551CZ"
"IDs_V2_6351-9765","Groesbeek","6561001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Groesbeek"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912289"", latitude = 51.7788, location = ""6561001"", longitude = 5.93328, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""10:00-20:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Bellevue 3"", withdrawableDenominations = list(
    ""none""), zip = ""6561CV"")","Geldautomaat",51.7788,5.93328,"Bellevue 3","albertheijn","6561CV"
"IDs_V2_6351-9765","Groesbeek","6561002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Groesbeek"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811126"", latitude = 51.77822, location = ""6561002"", longitude = 5.932724, openingHours = list(tu = list(""09:00-18:00""), mo = list(""11:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-20:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Dorpsstraat 31"", withdrawableDenominations = list(
    ""none""), zip = ""6561CA"")","Geld storten en opnemen",51.77822,5.932724,"Dorpsstraat 31","bruna","6561CA"
"IDs_V2_6351-9765","Groesbeek","6561003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Groesbeek"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812916"", latitude = 51.77821, location = ""6561003"", longitude = 5.93354, openingHours = list(tu = list(""08:30-18:00""), mo = list(""00:00-00:00""), su = list(""00:00-00:00""), th = list(""08:30-18:00""), fr = list(""08:30-18:00""), we = list(""08:30-18:00""), sa = list(""08:30-17:00"")), storeType = ""primera"", streetAddress = ""Bellevue 10"", withdrawableDenominations = list(
    ""none""), zip = ""6561CX"")","Geld storten en opnemen",51.77821,5.93354,"Bellevue 10","primera","6561CX"
"IDs_V2_6351-9765","Millingen Aan De Rijn","6566001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Millingen Aan De Rijn"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811149"", latitude = 51.862243, location = ""6566001"", longitude = 6.047147, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""10:00-18:00""), th = list(""08:00-18:00""), fr = list(""08:00-20:00""), we = list(""08:00-18:00""), sa = list(""08:00-18:00"")), storeType = ""primera"", streetAddress = ""Heerbaan 99"", 
    withdrawableDenominations = list(""none""), zip = ""6566EE"")","Geld storten en opnemen",51.862243,6.047147,"Heerbaan 99","primera","6566EE"
"IDs_V2_6351-9765","Millingen Aan De Rijn","6566002","list(deviceState = ""Unavailable"", audioGuidance = TRUE, city = ""Millingen Aan De Rijn"", depositStatus = FALSE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""810812"", latitude = 51.864646, location = ""6566002"", longitude = 6.046826, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Prins Bernhardstraat 1"", 
    withdrawableDenominations = list(""none""), zip = ""6566CA"")","Geld storten en opnemen",51.864646,6.046826,"Prins Bernhardstraat 1","n/a","6566CA"
"IDs_V2_6351-9765","Berg En Dal","6571001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Berg En Dal"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911022"", latitude = 51.818952, location = ""6571001"", longitude = 5.922687, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Oude Kleefsebaan 96"", withdrawableDenominations = list(
    ""none""), zip = ""6571BJ"")","Geldautomaat",51.818952,5.922687,"Oude Kleefsebaan 96","n/a","6571BJ"
"IDs_V2_6351-9765","Beek","6573001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beek"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""811077"", latitude = 51.829535, location = ""6573001"", longitude = 5.927301, openingHours = list(tu = list(""08:00-20:00""), mo = list(""08:00-20:00""), su = list(""08:00-20:00""), th = list(""08:00-20:00""), fr = list(""08:00-21:00""), we = list(""08:00-20:00""), sa = list(""08:00-20:00"")), storeType = ""generic"", streetAddress = ""Waterstraat 27"", withdrawableDenominations = list(
    ""none""), zip = ""6573AA"")","Geld storten en opnemen",51.829535,5.927301,"Waterstraat 27","generic","6573AA"
"IDs_V2_6351-9765","Beek","6573003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Beek"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812712"", latitude = 51.829195, location = ""6573003"", longitude = 5.926301, openingHours = list(tu = list(""08:00-18:00""), mo = list(""08:00-18:00""), su = list(""00:00-00:00""), th = list(""08:00-18:00""), fr = list(""08:00-18:00""), we = list(""08:00-18:00""), sa = list(""08:00-17:00"")), storeType = ""primera"", streetAddress = ""Waterstraat 64"", withdrawableDenominations = list(
    ""none""), zip = ""6573AD"")","Geld storten en opnemen",51.829195,5.926301,"Waterstraat 64","primera","6573AD"
"IDs_V2_6351-9765","Leuth","6578001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Leuth"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812210"", latitude = 51.83878, location = ""6578001"", longitude = 5.993434, openingHours = list(tu = list(""08:00-19:00""), mo = list(""08:00-19:00""), su = list(""10:00-14:00""), th = list(""08:00-19:00""), fr = list(""08:00-19:00""), we = list(""08:00-19:00""), sa = list(""08:00-18:00"")), storeType = ""spar"", streetAddress = ""Kerkplein 9"", withdrawableDenominations = list(
    ""none""), zip = ""6578AN"")","Geld storten en opnemen",51.83878,5.993434,"Kerkplein 9","spar","6578AN"
"IDs_V2_6351-9765","Malden","6581001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Malden"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""810980"", latitude = 51.78116, location = ""6581001"", longitude = 5.85304, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Promenade 33A"", withdrawableDenominations = list(
    ""none""), zip = ""6581BW"")","Geld storten en opnemen",51.78116,5.85304,"Promenade 33A","n/a","6581BW"
"IDs_V2_6351-9765","Malden","6581002","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Malden"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912387"", latitude = 51.782045, location = ""6581002"", longitude = 5.853707, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""10:00-18:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Winkelcentrum 19"", withdrawableDenominations = list(
    ""none""), zip = ""6581BV"")","Geldautomaat",51.782045,5.853707,"Winkelcentrum 19","albertheijn","6581BV"
"IDs_V2_6351-9765","Malden","6581007","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, TRUE), city = c(""Malden"", ""Malden""), depositStatus = c(FALSE, FALSE), functionality = c(""Sealbag-automaat"", ""Geldautomaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""611107"", ""914084""), latitude = c(51.783399, 51.783399), location = c(""6581007"", ""6581007""), longitude = c(5.85309, 5.85309), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Kloosterhof 1nabij"", ""Kloosterhof 1nabij""), withdrawableDenominations = list(""none"", ""none""), zip = c(""6581BT"", ""6581BT""))","c(""Geldautomaat"", ""Sealbag-automaat"")",51.783399,5.85309,"Kloosterhof 1nabij","n/a","6581BT"
"IDs_V2_6351-9765","Malden","6581008","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Malden"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""812938"", latitude = 51.782378, location = ""6581008"", longitude = 5.854134, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""readshop"", streetAddress = ""Winkelcentrum 17"", 
    withdrawableDenominations = list(""none""), zip = ""6581BV"")","Geld storten en opnemen",51.782378,5.854134,"Winkelcentrum 17","readshop","6581BV"
"IDs_V2_6351-9765","Molenhoek","6584001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Molenhoek"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""920093"", latitude = 51.76731, location = ""6584001"", longitude = 5.873109, openingHours = list(tu = list(""08:00-20:00""), mo = list(""08:00-20:00""), su = list(""00:00-00:00""), th = list(""08:00-20:00""), fr = list(""08:00-20:00""), we = list(""08:00-20:00""), sa = list(""08:00-18:00"")), storeType = ""n/a"", streetAddress = ""Prinsenweg 13"", withdrawableDenominations = list(
    ""none""), zip = ""6584AZ"")","Geldautomaat",51.76731,5.873109,"Prinsenweg 13","n/a","6584AZ"
"IDs_V2_6351-9765","Mook","6585001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Mook"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911040"", latitude = 51.750817, location = ""6585001"", longitude = 5.885302, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Prinses Beatrixstraat 15"", withdrawableDenominations = list(
    ""none""), zip = ""6585XN"")","Geldautomaat",51.750817,5.885302,"Prinses Beatrixstraat 15","n/a","6585XN"
"IDs_V2_6351-9765","Gennep","6591001","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Gennep"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912285"", latitude = 51.696743, location = ""6591001"", longitude = 5.972951, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""09:00-21:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Wilhelminaplein 4"", withdrawableDenominations = list(
    ""none""), zip = ""6591GX"")","Geldautomaat",51.696743,5.972951,"Wilhelminaplein 4","albertheijn","6591GX"
"IDs_V2_6351-9765","Gennep","6591004","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Gennep"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811412"", latitude = 51.699748, location = ""6591004"", longitude = 5.971152, openingHours = list(tu = list(""09:00-17:30""), mo = list(""13:00-17:30""), su = list(""00:00-00:00""), th = list(""09:00-17:30""), fr = list(""09:00-17:30""), we = list(""09:00-17:30""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Zandstraat 56B"", withdrawableDenominations = list(
    ""none""), zip = ""6591DD"")","Geld storten en opnemen",51.699748,5.971152,"Zandstraat 56B","bruna","6591DD"
"IDs_V2_6351-9765","Gennep","6591007","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(FALSE, TRUE), city = c(""Gennep"", ""Gennep""), depositStatus = c(FALSE, TRUE), functionality = c(""Geldautomaat"", ""Geld storten en opnemen""), geldmaatPlus = c(FALSE, FALSE), id = c(""914600"", ""811873""), latitude = c(51.697672, 51.697672), location = c(""6591007"", ""6591007""), longitude = c(5.971045, 5.971045), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", ""07:00-23:00""), 
    th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Europaplein 10"", ""Europaplein 10""), withdrawableDenominations = list(""none"", ""none""), zip = c(""6591AZ"", ""6591AZ""))","c(""Geldautomaat"", ""Geld storten en opnemen"")",51.697672,5.971045,"Europaplein 10","n/a","6591AZ"
"IDs_V2_6351-9765","Gennep","6591010","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Gennep"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812524"", latitude = 51.698612, location = ""6591010"", longitude = 5.971301, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-18:00""), we = list(""09:00-18:00""), sa = list(""08:30-17:00"")), storeType = ""primera"", streetAddress = ""Zandstraat 73"", withdrawableDenominations = list(
    ""none""), zip = ""6591DB"")","Geld storten en opnemen",51.698612,5.971301,"Zandstraat 73","primera","6591DB"
"IDs_V2_6351-9765","Milsbeek","6596001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Milsbeek"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911073"", latitude = 51.724074, location = ""6596001"", longitude = 5.95035, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Kerkstraat 18A"", withdrawableDenominations = list(
    ""none""), zip = ""6596AL"")","Geldautomaat",51.724074,5.95035,"Kerkstraat 18A","n/a","6596AL"
"IDs_V2_6351-9765","Wijchen","6602002","list(deviceState = c(""Available"", ""Available""), audioGuidance = c(TRUE, FALSE), city = c(""Wijchen"", ""Wijchen""), depositStatus = c(TRUE, FALSE), functionality = c(""Geld storten en opnemen"", ""Sealbag-automaat""), geldmaatPlus = c(FALSE, FALSE), id = c(""811033"", ""610794""), latitude = c(51.806755, 51.806755), location = c(""6602002"", ""6602002""), longitude = c(5.727666, 5.727666), openingHours = list(tu = list(""07:00-23:00"", ""07:00-23:00""), mo = list(""07:00-23:00"", ""07:00-23:00""), su = list(""07:00-23:00"", 
    ""07:00-23:00""), th = list(""07:00-23:00"", ""07:00-23:00""), fr = list(""07:00-23:00"", ""07:00-23:00""), we = list(""07:00-23:00"", ""07:00-23:00""), sa = list(""07:00-23:00"", ""07:00-23:00"")), storeType = c(""n/a"", ""n/a""), streetAddress = c(""Marktpromenade 28"", ""Marktpromenade 28""), withdrawableDenominations = list(""none"", ""none""), zip = c(""6602HR"", ""6602HR""))","c(""Geld storten en opnemen"", ""Sealbag-automaat"")",51.806755,5.727666,"Marktpromenade 28","n/a","6602HR"
"IDs_V2_6351-9765","Wijchen","6602003","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Wijchen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""912521"", latitude = 51.80691, location = ""6602003"", longitude = 5.728, openingHours = list(tu = list(""08:00-21:00""), mo = list(""08:00-21:00""), su = list(""08:00-21:00""), th = list(""08:00-21:00""), fr = list(""08:00-21:00""), we = list(""08:00-21:00""), sa = list(""08:00-21:00"")), storeType = ""albertheijn"", streetAddress = ""Europaplein 85"", withdrawableDenominations = list(
    ""none""), zip = ""6602GV"")","Geldautomaat",51.80691,5.728,"Europaplein 85","albertheijn","6602GV"
"IDs_V2_6351-9765","Wijchen","6602007","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Wijchen"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = FALSE, id = ""812116"", latitude = 51.807154, location = ""6602007"", longitude = 5.726697, openingHours = list(tu = list(""09:00-17:30""), mo = list(""11:00-17:30""), su = list(""00:00-00:00""), th = list(""09:00-17:30""), fr = list(""09:00-17:30""), we = list(""09:00-17:30""), sa = list(""09:00-17:00"")), storeType = ""bruna"", streetAddress = ""Markt 26"", withdrawableDenominations = list(
    ""none""), zip = ""6602AN"")","Geld storten en opnemen",51.807154,5.726697,"Markt 26","bruna","6602AN"
"IDs_V2_6351-9765","Wijchen","6602008","list(deviceState = ""Available"", audioGuidance = TRUE, city = ""Wijchen"", depositStatus = TRUE, functionality = ""Geld storten en opnemen"", geldmaatPlus = TRUE, id = ""811212"", latitude = 51.80699, location = ""6602008"", longitude = 5.726545, openingHours = list(tu = list(""09:00-18:00""), mo = list(""09:00-18:00""), su = list(""00:00-00:00""), th = list(""09:00-18:00""), fr = list(""09:00-20:00""), we = list(""09:00-18:00""), sa = list(""09:00-17:00"")), storeType = ""primera"", streetAddress = ""Markt 24"", withdrawableDenominations = list(
    ""none""), zip = ""6602AN"")","Geld storten en opnemen",51.80699,5.726545,"Markt 24","primera","6602AN"
"IDs_V2_6351-9765","Wijchen","6605001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Wijchen"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""910029"", latitude = 51.799743, location = ""6605001"", longitude = 5.724989, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Zuiderpoort 19D"", withdrawableDenominations = list(
    ""EUR5""), zip = ""6605HM"")","Geldautomaat",51.799743,5.724989,"Zuiderpoort 19D","n/a","6605HM"
"IDs_V2_6351-9765","Overasselt","6611001","list(deviceState = ""Available"", audioGuidance = FALSE, city = ""Overasselt"", depositStatus = FALSE, functionality = ""Geldautomaat"", geldmaatPlus = FALSE, id = ""911042"", latitude = 51.761186, location = ""6611001"", longitude = 5.789217, openingHours = list(tu = list(""07:00-23:00""), mo = list(""07:00-23:00""), su = list(""07:00-23:00""), th = list(""07:00-23:00""), fr = list(""07:00-23:00""), we = list(""07:00-23:00""), sa = list(""07:00-23:00"")), storeType = ""n/a"", streetAddress = ""Hoogstraat 16A"", withdrawableDenominations = list(
    ""none""), zip = ""6611BX"")","Geldautomaat",51.761186,5.789217,"Hoogstraat 16A","n/a","6611BX"
